# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
SRR35809155_ctg370	cds	1822533	1824359	+	EIDGLC_01890	891.0	0.0	1.076	0.979	0.732	UniRef:UniRef50_Q45978
SRR35809155_ctg370	cds	1824412	1825401	+	EIDGLC_01891	327.0	3.6e-109	0.988	0.915	0.554	UniRef:UniRef50_A0A0Q7EF78
SRR35809155_ctg370	cds	1826073	1827113	+	EIDGLC_01892	568.0	3.3e-204	1.017	1.0	0.821	UniRef:UniRef50_A0A426GQS7
SRR35809155_ctg370	cds	1827106	1827873	+	EIDGLC_01893	336.0	1.5e-115	0.969	0.984	0.741	UniRef:UniRef50_R0CXQ1
SRR35809155_ctg370	cds	1827870	1828622	+	EIDGLC_01894	244.0	3.6e-79	0.908	0.866	0.643	UniRef:UniRef50_A0A7Z8Y226
SRR35809155_ctg370	cds	1828724	1829596	+	EIDGLC_01895	-	-	-	-	-	-
SRR35809155_ctg370	cds	1829593	1830699	+	EIDGLC_01896	496.0	1.2e-174	0.973	0.923	0.754	UniRef:UniRef50_A0A1R4EXN7
SRR35809155_ctg370	cds	1830770	1831180	-	EIDGLC_01897	138.0	6.0e-41	0.875	0.838	0.571	UniRef:UniRef50_A0A059DT46
SRR35809155_ctg370	cds	1831399	1832616	-	EIDGLC_01898	434.0	3.5e-148	0.980	0.819	0.574	UniRef:UniRef50_F4QME3
SRR35809155_ctg370	cds	1832662	1833138	-	EIDGLC_01899	-	-	-	-	-	-
SRR35809155_ctg370	cds	1833150	1833728	-	EIDGLC_01900	272.0	4.0e-92	0.964	0.885	0.681	UniRef:UniRef50_Q1GWI1
SRR35809155_ctg370	cds	1833761	1834318	-	EIDGLC_01901	193.0	3.0e-61	0.924	0.864	0.585	UniRef:UniRef50_V4NMW3
SRR35809155_ctg370	cds	1834404	1835384	-	EIDGLC_01902	394.0	3.1e-135	0.957	0.823	0.657	UniRef:UniRef50_A0A9E9C628
SRR35809155_ctg370	cds	1835544	1836341	-	EIDGLC_01903	266.0	1.1e-86	0.992	0.804	0.521	UniRef:UniRef50_A0A1I3VD60
SRR35809155_ctg370	cds	1836451	1837428	+	EIDGLC_01904	353.0	9.0e-120	0.898	0.837	0.620	UniRef:UniRef50_A0A7G5Z385
SRR35809155_ctg370	cds	1837493	1838833	+	EIDGLC_01905	507.0	9.8e-176	0.987	0.824	0.591	UniRef:UniRef50_A0A1Q3K157
SRR35809155_ctg370	cds	1838856	1839266	+	EIDGLC_01906	122.0	7.4e-35	0.971	0.917	0.530	UniRef:UniRef50_A0A246KD51
SRR35809155_ctg370	cds	1839289	1840353	+	EIDGLC_01907	386.0	3.6e-131	0.992	0.816	0.558	UniRef:UniRef50_A0A1V1UZM9
SRR35809155_ctg370	cds	1840357	1841025	-	EIDGLC_01908	-	-	-	-	-	-
SRR35809155_ctg370	cds	1841096	1841740	+	EIDGLC_01909	-	-	-	-	-	-
SRR35809155_ctg370	cds	1841820	1842641	+	EIDGLC_01910	348.0	1.2e-119	0.941	0.948	0.634	UniRef:UniRef50_A0A2M8CZB7
SRR35809155_ctg370	cds	1842673	1843401	+	EIDGLC_01911	300.0	1.9e-101	0.942	0.835	0.684	UniRef:UniRef50_A0A172Y807
SRR35809155_ctg370	cds	1843424	1844995	-	EIDGLC_01912	525.0	5.2e-181	0.987	0.912	0.552	UniRef:UniRef50_A0A537LZJ7
SRR35809155_ctg370	cds	1845189	1846181	+	EIDGLC_01913	345.0	2.4e-116	0.991	0.934	0.599	UniRef:UniRef50_A0A7X5YKT1
SRR35809155_ctg370	cds	1846178	1846693	+	EIDGLC_01914	-	-	-	-	-	-
SRR35809155_ctg370	cds	1846751	1846990	+	EIDGLC_01915	-	-	-	-	-	-
SRR35809155_ctg370	cds	1846995	1847918	+	EIDGLC_01916	510.0	1.5e-182	0.993	0.953	0.872	UniRef:UniRef50_A0A1R4GM10
SRR35809155_ctg370	cds	1847989	1848363	+	EIDGLC_01917	145.0	4.3e-44	0.847	0.833	0.657	UniRef:UniRef50_D4Z4X6
SRR35809155_ctg370	cds	1848363	1848806	+	EIDGLC_01918	243.0	4.7e-82	0.946	0.869	0.791	UniRef:UniRef50_A0A1R4GKR9
SRR35809155_ctg370	cds	1848788	1849174	-	EIDGLC_01919	141.0	1.7e-42	0.984	0.906	0.587	UniRef:UniRef50_A0A519HJL5
SRR35809155_ctg370	cds	1849302	1849919	-	EIDGLC_01920	275.0	3.5e-92	0.995	0.806	0.676	UniRef:UniRef50_Q2RWJ0
SRR35809155_ctg370	cds	1850058	1850336	-	EIDGLC_01921	-	-	-	-	-	-
SRR35809155_ctg370	cds	1850369	1851211	-	EIDGLC_01922	-	-	-	-	-	-
SRR35809155_ctg370	cds	1851211	1852137	-	EIDGLC_01923	333.0	2.5e-112	0.896	0.819	0.630	UniRef:UniRef50_A0A0Q7EE02
SRR35809155_ctg370	cds	1852225	1852836	-	EIDGLC_01924	260.0	1.2e-86	0.990	0.810	0.627	UniRef:UniRef50_F9YB15
SRR35809155_ctg370	cds	1852982	1853224	+	EIDGLC_01925	-	-	-	-	-	-
SRR35809155_ctg370	cds	1853221	1853454	-	EIDGLC_01926	-	-	-	-	-	-
SRR35809155_ctg370	cds	1853474	1854418	-	EIDGLC_01927	377.0	1.0e-129	1.038	1.003	0.675	UniRef:UniRef50_A0A0Q7EEL6
SRR35809155_ctg370	cds	1854446	1855279	-	EIDGLC_01928	323.0	1.8e-109	1.011	0.943	0.600	UniRef:UniRef50_A0A7Y4YXK3
SRR35809155_ctg370	cds	1855279	1855662	-	EIDGLC_01929	-	-	-	-	-	-
SRR35809155_ctg370	cds	1855725	1856078	-	EIDGLC_01930	154.0	6.3e-48	1.128	0.992	0.598	UniRef:UniRef50_A0A521PSJ4
SRR35809155_ctg370	cds	1856089	1857195	-	EIDGLC_01931	603.0	2.6e-217	1.019	1.0	0.763	UniRef:UniRef50_Q82VZ2
SRR35809155_ctg370	cds	1857338	1857820	+	EIDGLC_01932	162.0	1.7e-49	0.981	0.831	0.541	UniRef:UniRef50_A0A099EUJ8
SRR35809155_ctg370	cds	1857817	1858536	+	EIDGLC_01933	245.0	2.5e-80	0.996	1.008	0.546	UniRef:UniRef50_A0A0M7BCK4
SRR35809155_ctg370	cds	1858533	1859315	-	EIDGLC_01934	429.0	1.9e-151	0.981	0.861	0.839	UniRef:UniRef50_E8RUW2
SRR35809155_ctg370	cds	1859325	1860779	-	EIDGLC_01935	451.0	1.8e-153	0.967	0.947	0.603	UniRef:UniRef50_A0A7Z9C5B7
SRR35809155_ctg370	cds	1860780	1861802	-	EIDGLC_01936	486.0	1.0e-171	1.012	0.975	0.741	UniRef:UniRef50_D9QFC1
SRR35809155_ctg370	cds	1861832	1862416	-	EIDGLC_01937	197.0	5.0e-62	1.010	0.852	0.526	UniRef:UniRef50_A0A9X5ECT1
SRR35809155_ctg370	cds	1862636	1863241	+	EIDGLC_01938	288.0	3.2e-98	0.980	0.943	0.761	UniRef:UniRef50_A0A0Q7RAV0
SRR35809155_ctg370	cds	1863334	1864023	+	EIDGLC_01939	241.0	5.9e-79	0.908	0.878	0.558	UniRef:UniRef50_A0A953HPE4
SRR35809155_ctg370	cds	1864020	1864340	-	EIDGLC_01940	133.0	8.5e-40	0.981	0.806	0.567	UniRef:UniRef50_G9EKB4
SRR35809155_ctg370	cds	1864458	1864667	+	EIDGLC_01941	88.6	2.2e-23	0.986	0.986	0.735	UniRef:UniRef50_D9QND3
SRR35809155_ctg370	cds	1864668	1865198	-	EIDGLC_01942	183.0	4.8e-57	1.0	0.811	0.591	UniRef:UniRef50_A0A0Q7EAE7
SRR35809155_ctg370	cds	1865428	1868994	+	EIDGLC_01943	1283.0	0.0	1.137	1.051	0.520	UniRef:UniRef50_A0A2A2SF11
SRR35809155_ctg370	cds	1869008	1869724	-	EIDGLC_01944	-	-	-	-	-	-
SRR35809155_ctg370	cds	1869837	1870577	-	EIDGLC_01945	399.0	1.5e-140	1.004	0.922	0.834	UniRef:UniRef50_A0A653M8N4
SRR35809155_ctg370	cds	1870856	1872811	-	EIDGLC_01946	810.0	1.2e-288	1.103	0.985	0.649	UniRef:UniRef50_A0A059DLN2
SRR35809155_ctg370	cds	1872881	1874746	-	EIDGLC_01947	662.0	2.7e-232	1.024	0.981	0.563	UniRef:UniRef50_A0A0Q8MKE3
SRR35809155_ctg370	cds	1874973	1875239	+	EIDGLC_01948	109.0	5.2e-31	0.898	0.868	0.722	UniRef:UniRef50_A0A1R4FN92
SRR35809155_ctg370	cds	1875236	1876462	-	EIDGLC_01949	408.0	8.9e-139	0.958	0.887	0.545	UniRef:UniRef50_A0A0S2F6F1
SRR35809155_ctg370	cds	1876528	1877688	-	EIDGLC_01950	498.0	3.5e-174	0.979	0.804	0.638	UniRef:UniRef50_Q6FZ66
SRR35809155_ctg370	cds	1877735	1879045	-	EIDGLC_01951	495.0	2.0e-172	0.972	0.940	0.639	UniRef:UniRef50_A0A4P1JVI2
SRR35809155_ctg370	cds	1879042	1880040	-	EIDGLC_01952	403.0	2.5e-139	0.997	0.938	0.592	UniRef:UniRef50_V4Q0D2
SRR35809155_ctg370	cds	1880084	1880953	-	EIDGLC_01953	330.0	1.2e-111	1.007	0.904	0.619	UniRef:UniRef50_A0A514BYX0
SRR35809155_ctg370	cds	1881062	1881757	+	EIDGLC_01954	272.0	1.2e-90	0.965	0.838	0.596	UniRef:UniRef50_A0A2S0XQI0
SRR35809155_ctg370	cds	1881969	1885337	+	EIDGLC_01955	1263.0	0.0	1.017	0.957	0.596	UniRef:UniRef50_A0A168MZN8
SRR35809155_ctg370	cds	1885527	1885841	+	EIDGLC_01956	200.0	1.4e-66	1.0	0.937	0.913	UniRef:UniRef50_A0A359KEA8
SRR35809155_ctg370	cds	1885853	1889158	+	EIDGLC_01957	2040.0	0.0	1.053	0.997	0.912	UniRef:UniRef50_A0A378J188
SRR35809155_ctg370	cds	1889124	1889483	+	EIDGLC_01958	-	-	-	-	-	-
SRR35809155_ctg370	cds	1889491	1890786	-	EIDGLC_01959	533.0	1.4e-187	1.0	0.984	0.708	UniRef:UniRef50_A0A0N1BEP4
SRR35809155_ctg370	cds	1890796	1891860	-	EIDGLC_01960	367.0	1.7e-124	0.895	0.839	0.615	UniRef:UniRef50_A0A4P1JUR2
SRR35809155_ctg370	cds	1891857	1892903	-	EIDGLC_01961	419.0	2.8e-144	0.994	0.822	0.650	UniRef:UniRef50_Q63NL2
SRR35809155_ctg370	cds	1892969	1894801	+	EIDGLC_01962	806.0	6.7e-288	1.0	0.832	0.630	UniRef:UniRef50_A0A7W7AKS2
SRR35809155_ctg370	cds	1894872	1896191	+	EIDGLC_01963	518.0	1.5e-180	0.934	0.815	0.639	UniRef:UniRef50_A0A1S5Y1H2
SRR35809155_ctg370	cds	1896248	1896454	+	EIDGLC_01964	71.6	1.3e-16	1.088	0.961	0.527	UniRef:UniRef50_A0A1R4FNC9
SRR35809155_ctg370	cds	1896479	1897447	-	EIDGLC_01965	-	-	-	-	-	-
SRR35809155_ctg370	cds	1897579	1898244	+	EIDGLC_01966	248.0	2.2e-81	1.0	0.828	0.561	UniRef:UniRef50_A0A0S8C065
SRR35809155_ctg370	cds	1898334	1898549	+	EIDGLC_01967	-	-	-	-	-	-
SRR35809155_ctg370	cds	1898700	1899158	+	EIDGLC_01968	188.0	5.9e-60	0.993	0.803	0.616	UniRef:UniRef50_B2IHJ7
SRR35809155_ctg370	cds	1899149	1900144	+	EIDGLC_01969	325.0	2.1e-108	1.003	0.912	0.533	UniRef:UniRef50_F4QKC0
SRR35809155_ctg370	cds	1900141	1900443	-	EIDGLC_01970	-	-	-	-	-	-
SRR35809155_ctg370	cds	1900520	1901530	+	EIDGLC_01971	411.0	4.1e-142	0.943	0.845	0.656	UniRef:UniRef50_Q1RJD8
SRR35809155_ctg370	cds	1901537	1901944	-	EIDGLC_01972	197.0	1.7e-64	0.993	0.993	0.776	UniRef:UniRef50_A0A922W2A6
SRR35809155_ctg370	cds	1902045	1903595	-	EIDGLC_01973	704.0	4.7e-250	1.207	0.930	0.616	UniRef:UniRef50_A0A9E2P8J4
SRR35809155_ctg370	cds	1903686	1904909	-	EIDGLC_01974	490.0	4.9e-171	1.002	0.940	0.659	UniRef:UniRef50_A0A7W9C4C0
SRR35809155_ctg370	cds	1904975	1905454	-	EIDGLC_01975	211.0	8.5e-69	0.987	0.882	0.669	UniRef:UniRef50_V4NP90
SRR35809155_ctg370	cds	1905628	1908930	+	EIDGLC_01976	1307.0	0.0	1.106	0.996	0.579	UniRef:UniRef50_A0A0P0CXW1
SRR35809155_ctg370	cds	1908937	1909299	-	EIDGLC_01977	-	-	-	-	-	-
SRR35809155_ctg370	cds	1909462	1909644	-	EIDGLC_01978	-	-	-	-	-	-
SRR35809155_ctg370	cds	1910197	1911183	+	EIDGLC_01979	-	-	-	-	-	-
SRR35809155_ctg370	cds	1911188	1911415	-	EIDGLC_01980	135.0	8.5e-42	0.973	0.961	0.890	UniRef:UniRef50_A0A0Q7SR36
SRR35809155_ctg370	cds	1911418	1911633	-	EIDGLC_01981	120.0	1.1e-35	1.0	0.866	0.831	UniRef:UniRef50_A0A1I6SL66
SRR35809155_ctg370	cds	1911705	1912562	-	EIDGLC_01982	389.0	7.6e-135	1.126	1.006	0.695	UniRef:UniRef50_A0A2W6Y2W6
SRR35809155_ctg370	cds	1912567	1914096	-	EIDGLC_01983	625.0	2.1e-221	0.976	0.945	0.710	UniRef:UniRef50_A0A1V1UXR5
SRR35809155_ctg370	cds	1914093	1914938	-	EIDGLC_01984	316.0	1.9e-106	1.025	0.950	0.569	UniRef:UniRef50_A0A1R4FN48
SRR35809155_ctg370	cds	1914935	1915048	-	EIDGLC_01985	-	-	-	-	-	-
SRR35809155_ctg370	cds	1915048	1916127	-	EIDGLC_01986	424.0	2.5e-146	0.939	0.858	0.605	UniRef:UniRef50_A0A3E1K628
SRR35809155_ctg370	cds	1916285	1916953	+	EIDGLC_01987	418.0	4.9e-149	1.0	0.969	0.950	UniRef:UniRef50_A0A0Q7SSB8
SRR35809155_ctg370	cds	1917005	1917718	+	EIDGLC_01988	283.0	1.3e-94	1.004	0.885	0.609	UniRef:UniRef50_J2P4Z8
SRR35809155_ctg370	cds	1917702	1918241	-	EIDGLC_01989	192.0	8.6e-61	0.944	0.871	0.586	UniRef:UniRef50_A0A0Q4LJW0
SRR35809155_ctg370	cds	1918222	1919325	-	EIDGLC_01990	371.0	2.9e-125	1.093	0.966	0.541	UniRef:UniRef50_A0A7W9A416
SRR35809155_ctg370	cds	1919387	1920505	-	EIDGLC_01991	436.0	3.9e-151	1.013	0.987	0.594	UniRef:UniRef50_A0A3R9A8Y6
SRR35809155_ctg370	cds	1920529	1920858	-	EIDGLC_01992	178.0	1.5e-57	1.0	0.916	0.844	UniRef:UniRef50_A0A1G4TTF2
SRR35809155_ctg370	cds	1921105	1921968	-	EIDGLC_01993	316.0	4.3e-106	0.930	0.834	0.596	UniRef:UniRef50_A0A258FRG4
SRR35809155_ctg370	cds	1922104	1923357	+	EIDGLC_01994	526.0	7.0e-185	0.993	0.918	0.609	UniRef:UniRef50_M4ZD58
SRR35809155_ctg370	cds	1923344	1924585	+	EIDGLC_01995	471.0	3.7e-163	0.981	0.886	0.595	UniRef:UniRef50_A0A9P1K138
SRR35809155_ctg370	cds	1924585	1925235	+	EIDGLC_01996	261.0	1.4e-86	0.944	0.819	0.603	UniRef:UniRef50_Q5ZTB9
SRR35809155_ctg370	cds	1925237	1927000	-	EIDGLC_01997	725.0	2.4e-258	0.990	0.973	0.670	UniRef:UniRef50_A0A519HTN7
SRR35809155_ctg370	cds	1927082	1930687	-	EIDGLC_01998	1551.0	0.0	1.005	1.011	0.650	UniRef:UniRef50_A0A519L8M6
SRR35809155_ctg370	cds	1930698	1931579	-	EIDGLC_01999	375.0	6.0e-130	0.997	1.0	0.620	UniRef:UniRef50_A0A4P7PS53
SRR35809155_ctg370	cds	1931668	1933773	-	EIDGLC_02000	919.0	0.0	1.003	0.921	0.663	UniRef:UniRef50_A0A9E1RRE9
SRR35809155_ctg370	cds	1933861	1934262	-	EIDGLC_02001	255.0	2.0e-87	1.0	1.0	0.940	UniRef:UniRef50_A0A0P6WWW5
SRR35809155_ctg370	cds	1934374	1935126	+	EIDGLC_02002	251.0	4.3e-82	0.996	0.922	0.590	UniRef:UniRef50_A0A1R3TNX2
SRR35809155_ctg370	cds	1935201	1935872	+	EIDGLC_02003	201.0	1.4e-63	0.973	1.0	0.548	UniRef:UniRef50_A0A0Q5VAV5
SRR35809155_ctg370	cds	1936119	1937651	+	EIDGLC_02004	-	-	-	-	-	-
SRR35809155_ctg370	cds	1937823	1938224	+	EIDGLC_02005	-	-	-	-	-	-
SRR35809155_ctg370	cds	1938303	1939226	+	EIDGLC_02006	390.0	7.6e-135	1.0	0.890	0.658	UniRef:UniRef50_A0A1S6FJF8
SRR35809155_ctg370	cds	1939279	1939992	-	EIDGLC_02007	322.0	1.7e-110	0.966	0.983	0.703	UniRef:UniRef50_A0A1L9NSJ7
SRR35809155_ctg370	cds	1940292	1940648	+	EIDGLC_02008	183.0	4.3e-59	1.0	0.849	0.763	UniRef:UniRef50_A0A0Q7SA95
SRR35809155_ctg370	cds	1940645	1941373	+	EIDGLC_02009	251.0	2.0e-82	0.979	0.929	0.608	UniRef:UniRef50_A0A0N0K579
SRR35809155_ctg370	cds	1941448	1942044	+	EIDGLC_02010	287.0	5.5e-98	0.965	0.970	0.743	UniRef:UniRef50_A0A519HQZ8
SRR35809155_ctg370	cds	1942035	1942466	-	EIDGLC_02011	208.0	2.9e-68	1.007	0.900	0.778	UniRef:UniRef50_A0A1V1UZN0
SRR35809155_ctg370	cds	1942732	1944324	+	EIDGLC_02012	952.0	0.0	1.0	0.852	0.949	UniRef:UniRef50_A0A4P1JXH6
SRR35809155_ctg370	cds	1944329	1945189	-	EIDGLC_02013	263.0	6.3e-86	0.920	0.904	0.563	UniRef:UniRef50_A0AAQ1J440
SRR35809155_ctg370	cds	1945246	1945575	+	EIDGLC_02014	194.0	1.0e-63	0.991	0.864	0.898	UniRef:UniRef50_Q9A9C4
SRR35809155_ctg370	cds	1945726	1946106	+	EIDGLC_02015	186.0	5.3e-60	1.0	0.834	0.738	UniRef:UniRef50_D9QF22
SRR35809155_ctg370	cds	1946185	1947726	+	EIDGLC_02016	509.0	3.6e-175	0.967	0.883	0.546	UniRef:UniRef50_A0A4Y9RGF1
SRR35809155_ctg370	cds	1947723	1947857	-	EIDGLC_02017	-	-	-	-	-	-
SRR35809155_ctg370	cds	1948017	1949648	+	EIDGLC_02018	589.0	1.7e-205	0.978	0.888	0.565	UniRef:UniRef50_B8FGS8
SRR35809155_ctg370	cds	1949708	1951216	+	EIDGLC_02019	-	-	-	-	-	-
SRR35809155_ctg370	cds	1951315	1952568	+	EIDGLC_02020	471.0	1.4e-162	0.993	0.825	0.594	UniRef:UniRef50_A0A0Q7SK83
SRR35809155_ctg370	cds	1952694	1953932	+	EIDGLC_02021	393.0	1.0e-132	1.029	0.970	0.564	UniRef:UniRef50_A0A514BYV1
SRR35809155_ctg370	cds	1953939	1954724	-	EIDGLC_02022	389.0	5.6e-136	1.023	0.950	0.730	UniRef:UniRef50_A0A494REP5
SRR35809155_ctg370	cds	1954815	1955465	+	EIDGLC_02023	285.0	5.9e-96	0.954	0.817	0.718	UniRef:UniRef50_D9QF12
SRR35809155_ctg370	cds	1955566	1955937	+	EIDGLC_02024	148.0	4.6e-45	1.0	0.842	0.585	UniRef:UniRef50_Q3SVA2
SRR35809155_ctg370	cds	1955942	1956757	+	EIDGLC_02025	395.0	2.5e-138	1.015	1.0	0.705	UniRef:UniRef50_D9QF10
SRR35809155_ctg370	cds	1956852	1957169	-	EIDGLC_02026	136.0	3.8e-41	0.971	0.936	0.686	UniRef:UniRef50_A0A494RFK5
SRR35809155_ctg370	cds	1957321	1957704	-	EIDGLC_02027	-	-	-	-	-	-
SRR35809155_ctg370	cds	1958869	1960752	+	EIDGLC_02028	665.0	1.7e-233	0.984	0.960	0.605	UniRef:UniRef50_A0A4P1KG12
SRR35809155_ctg370	cds	1960749	1961195	+	EIDGLC_02029	243.0	5.2e-82	0.966	0.831	0.804	UniRef:UniRef50_N9DEL7
SRR35809155_ctg370	cds	1961526	1962026	-	EIDGLC_02030	-	-	-	-	-	-
SRR35809155_ctg370	cds	1962164	1963276	+	EIDGLC_02031	496.0	4.2e-175	0.897	0.930	0.744	UniRef:UniRef50_Q07809
SRR35809155_ctg370	cds	1963592	1964059	+	EIDGLC_02032	197.0	5.3e-64	1.0	0.994	0.748	UniRef:UniRef50_A0A1I6SMW7
SRR35809155_ctg370	cds	1964065	1964484	-	EIDGLC_02033	-	-	-	-	-	-
SRR35809155_ctg370	cds	1964571	1965095	+	EIDGLC_02034	159.0	6.6e-48	0.885	0.815	0.526	UniRef:UniRef50_A0A0Q8XAD5
SRR35809155_ctg370	cds	1965167	1967830	+	EIDGLC_02035	999.0	0.0	1.005	0.958	0.591	UniRef:UniRef50_Q2N9K5
SRR35809155_ctg370	cds	1967827	1968384	-	EIDGLC_02036	176.0	2.4e-54	1.0	0.959	0.524	UniRef:UniRef50_A0A1I6SMS2
SRR35809155_ctg370	cds	1968434	1969066	-	EIDGLC_02037	-	-	-	-	-	-
SRR35809155_ctg370	cds	1969210	1970424	-	EIDGLC_02038	546.0	2.3e-192	1.005	0.841	0.645	UniRef:UniRef50_P9WKL1
SRR35809155_ctg370	cds	1970610	1970768	+	EIDGLC_02039	-	-	-	-	-	-
SRR35809155_ctg370	cds	1970808	1971890	+	EIDGLC_02040	295.0	1.1e-95	0.936	0.866	0.501	UniRef:UniRef50_A0A0P0DHM9
SRR35809155_ctg370	cds	1971887	1972801	+	EIDGLC_02041	527.0	7.3e-189	0.997	0.873	0.878	UniRef:UniRef50_A0A832DMK4
SRR35809155_ctg370	cds	1972920	1974764	-	EIDGLC_02042	588.0	1.2e-203	1.010	0.987	0.508	UniRef:UniRef50_E8RUU7
SRR35809155_ctg370	cds	1974976	1975107	-	EIDGLC_02043	-	-	-	-	-	-
SRR35809155_ctg370	cds	1975207	1976199	+	EIDGLC_02044	327.0	2.5e-109	0.912	0.853	0.601	UniRef:UniRef50_A0A4P1KL35
SRR35809155_ctg370	cds	1976245	1978077	-	EIDGLC_02045	689.0	3.1e-243	1.015	0.986	0.585	UniRef:UniRef50_E8RUU7
SRR35809155_ctg370	cds	1978157	1980211	-	EIDGLC_02046	1000.0	0.0	0.996	0.924	0.803	UniRef:UniRef50_A0A4P1KBS6
SRR35809155_ctg370	cds	1980563	1981660	-	EIDGLC_02047	591.0	1.3e-212	0.986	0.981	0.825	UniRef:UniRef50_A0A4P1KB88
SRR35809155_ctg370	cds	1981742	1982755	-	EIDGLC_02048	441.0	9.8e-154	0.982	0.873	0.683	UniRef:UniRef50_A0AAJ5X214
SRR35809155_ctg370	cds	1982752	1983351	-	EIDGLC_02049	243.0	1.5e-80	0.975	0.915	0.572	UniRef:UniRef50_A0A4S3MJ06
SRR35809155_ctg370	cds	1983480	1983803	-	EIDGLC_02050	192.0	2.5e-63	0.972	0.929	0.942	UniRef:UniRef50_A0A0P0CSV9
SRR35809155_ctg370	cds	1983852	1984286	+	EIDGLC_02051	262.0	8.7e-90	0.993	0.917	0.874	UniRef:UniRef50_D9QMW8
SRR35809155_ctg370	cds	1984283	1984852	-	EIDGLC_02052	237.0	4.6e-78	0.974	0.807	0.652	UniRef:UniRef50_A0A7Z8Y209
SRR35809155_ctg370	cds	1985002	1986204	+	EIDGLC_02053	441.0	2.2e-152	0.983	0.959	0.669	UniRef:UniRef50_A0A1I6SNI4
SRR35809155_ctg370	cds	1986212	1989463	+	EIDGLC_02054	1050.0	0.0	0.971	0.956	0.554	UniRef:UniRef50_A0A4V6IMV8
SRR35809155_ctg370	cds	1989463	1990896	+	EIDGLC_02055	398.0	2.5e-133	0.981	0.987	0.517	UniRef:UniRef50_A0A1Q3JJD7
SRR35809155_ctg370	ncRNA-region	1990962	1991085	+	-	85.4	2.5e-15	-	-	-	RFAM:RF00162
SRR35809155_ctg370	cds	1991190	1992176	+	EIDGLC_02056	357.0	5.9e-121	0.960	0.880	0.606	UniRef:UniRef50_A0A653T6Y6
SRR35809155_ctg370	cds	1992173	1993363	+	EIDGLC_02057	456.0	1.6e-157	0.975	0.845	0.624	UniRef:UniRef50_A0A4R0YWS2
SRR35809155_ctg370	cds	1993374	1994600	+	EIDGLC_02058	523.0	4.0e-184	0.998	0.944	0.747	UniRef:UniRef50_A0A514BZ00
SRR35809155_ctg370	cds	1994748	1996478	+	EIDGLC_02059	640.0	1.8e-224	1.016	0.926	0.593	UniRef:UniRef50_Q9JMW8
SRR35809155_ctg370	cds	1996656	1997444	+	EIDGLC_02060	-	-	-	-	-	-
SRR35809155_ctg370	cds	1997441	1998541	+	EIDGLC_02061	-	-	-	-	-	-
SRR35809155_ctg370	cds	1998544	2000487	+	EIDGLC_02062	990.0	0.0	0.997	0.828	0.736	UniRef:UniRef50_Q89WV5
SRR35809155_ctg370	cds	2000529	2001920	-	EIDGLC_02063	-	-	-	-	-	-
SRR35809155_ctg370	cds	2002190	2002750	+	EIDGLC_02064	212.0	2.0e-68	0.935	0.806	0.575	UniRef:UniRef50_A0A3B8QQK3
SRR35809155_ctg370	cds	2002763	2003818	+	EIDGLC_02065	440.0	1.8e-153	0.997	0.970	0.603	UniRef:UniRef50_A0A5J6WYR6
SRR35809155_ctg370	cds	2003818	2004714	+	EIDGLC_02066	279.0	2.7e-91	0.997	0.911	0.535	UniRef:UniRef50_A0A502F236
SRR35809155_ctg370	cds	2004711	2005577	+	EIDGLC_02067	392.0	1.1e-136	0.997	0.973	0.666	UniRef:UniRef50_A0A661EED7
SRR35809155_ctg370	cds	2005584	2006573	-	EIDGLC_02068	345.0	1.0e-115	0.976	0.815	0.539	UniRef:UniRef50_A0A1B9YQS5
SRR35809155_ctg370	cds	2006570	2007838	-	EIDGLC_02069	-	-	-	-	-	-
SRR35809155_ctg370	cds	2008219	2009193	+	EIDGLC_02070	375.0	9.7e-128	0.991	0.832	0.611	UniRef:UniRef50_A0A248K1R5
SRR35809155_ctg370	cds	2009193	2011070	+	EIDGLC_02071	657.0	5.6e-230	1.0	0.951	0.573	UniRef:UniRef50_A0A0L0MCR5
SRR35809155_ctg370	cds	2011072	2012052	+	EIDGLC_02072	333.0	1.4e-111	0.988	0.897	0.509	UniRef:UniRef50_A0A1Q5SKX9
SRR35809155_ctg370	cds	2012064	2012690	+	EIDGLC_02073	288.0	5.4e-98	1.0	0.963	0.716	UniRef:UniRef50_A0A0U5FNF0
SRR35809155_ctg370	cds	2012760	2013476	+	EIDGLC_02074	-	-	-	-	-	-
SRR35809155_ctg370	cds	2013470	2014333	+	EIDGLC_02075	-	-	-	-	-	-
SRR35809155_ctg370	cds	2014488	2015549	+	EIDGLC_02076	510.0	9.8e-181	0.983	0.901	0.706	UniRef:UniRef50_A0A0P0URI9
SRR35809155_ctg370	cds	2015578	2016756	+	EIDGLC_02077	442.0	2.4e-152	0.995	0.861	0.559	UniRef:UniRef50_G4WJD4
SRR35809155_ctg370	cds	2016761	2017699	+	EIDGLC_02078	337.0	6.4e-114	0.958	0.912	0.548	UniRef:UniRef50_A1B1K8
SRR35809155_ctg370	cds	2017696	2018604	-	EIDGLC_02079	-	-	-	-	-	-
SRR35809155_ctg370	cds	2018601	2019404	-	EIDGLC_02080	-	-	-	-	-	-
