ID	taxid	taxid2	length	name	nuctype	Htaxid	Hname	Vfamily	Hgroup	hosttype	seq_ids	<i>S</i><sub>G</sub> to Lepyrophagus	<i>S</i><sub>G</sub> to Eremotheras	<i>S</i><sub>G</sub> to Ammolykos	order
NC_001317	2681630	2681630-1	30624	Escherichia phage 186	dsDNA	562	Escherichia coli	Peduoviridae	Pseudomonadota	Prokaryote	NC_001317	0.0	0.0	0.0	1587
NC_021774	1173769	1173769-1	29742	Salmonella phage FSLSP004	dsDNA	108619	Salmonella enterica subsp. enterica serovar Newport	Peduoviridae	Pseudomonadota	Prokaryote	NC_021774	0.0	0.0	0.0	1588
NC_028896	1649239	1649239-1	32675	Escherichia phage pro147	dsDNA	562	Escherichia coli	Peduoviridae	Pseudomonadota	Prokaryote	NC_028896	0.0	0.0	0.0	1589
NC_055845	2736200	2736200-1	32336	Yersinia phage vB_YpM_46	dsDNA	632	Yersinia pestis	Peduoviridae	Pseudomonadota	Prokaryote	NC_055845	0.0	0.0	0.0	1590
NC_049390	2844219	2844219-1	32848	Peduovirus P24A7b	dsDNA	562	Escherichia coli	Peduoviridae	Pseudomonadota	Prokaryote	NC_049390	0.0	0.0	0.0	1591
NC_049385	2844218	2844218-1	31342	Peduovirus P22H4	dsDNA	562	Escherichia coli	Peduoviridae	Pseudomonadota	Prokaryote	NC_049385	0.0	0.0	0.0	1592
NC_001895	2905681	2905681-1	33593	Bacteriophage P2	dsDNA	562	Escherichia coli	Peduoviridae	Pseudomonadota	Prokaryote	NC_001895	0.0	0.0	0.0	1593
NC_049386	2844217	2844217-1	32662	Peduovirus P22H1	dsDNA	562	Escherichia coli	Peduoviridae	Pseudomonadota	Prokaryote	NC_049386	0.0	0.0	0.0	1594
NC_049388	2844221	2844221-1	32150	Peduovirus P24C9	dsDNA	562	Escherichia coli	Peduoviridae	Pseudomonadota	Prokaryote	NC_049388	0.0	0.0	0.0	1595
NC_049389	2844222	2844222-1	31128	Peduovirus P24E6b	dsDNA	562	Escherichia coli	Peduoviridae	Pseudomonadota	Prokaryote	NC_049389	0.0	0.0	0.0	1596
NC_070902	2915325	2915325-1	31564	Escherichia phage 11W	dsDNA	562	Escherichia coli	Peduoviridae	Pseudomonadota	Prokaryote	NC_070902	0.0	0.0	0.0	1597
NC_022750	1357825	1357825-1	33628	Enterobacteria phage fiAA91-ss	dsDNA	543	Enterobacteriaceae	Peduoviridae	Pseudomonadota	Prokaryote	NC_022750	0.0	0.0	0.0	1598
NC_028943	1649240	1649240-1	29237	Escherichia phage pro483	dsDNA	562	Escherichia coli	Peduoviridae	Pseudomonadota	Prokaryote	NC_028943	0.0	0.0	0.0	1599
NC_041848	2681594	2681594-1	31200	Escherichia phage P2	dsDNA	562	Escherichia coli	Peduoviridae	Pseudomonadota	Prokaryote	NC_041848	0.0	0.0	0.0	1600
NC_070907	2724352	2724352-1	33007	Yersinia phage P37	dsDNA	632	Yersinia pestis	Peduoviridae	Pseudomonadota	Prokaryote	NC_070907	0.0	0.0	0.0	1601
NC_070903	2881011	2881011-1	33349	Escherichia phage P2_AC1	dsDNA	561	Escherichia	Peduoviridae	Pseudomonadota	Prokaryote	NC_070903	0.0	0.0	0.0	1602
NC_070908	2852116	2852116-1	31962	Yersinia phage HQ103	dsDNA	665028	Yersinia pestis EV76-CN	Peduoviridae	Pseudomonadota	Prokaryote	NC_070908	0.0	0.0	0.0	1603
NC_005056	2681595	2681595-1	32684	Escherichia phage Wphi	dsDNA	566546	Escherichia coli W	Peduoviridae	Pseudomonadota	Prokaryote	NC_005056	0.0	0.0	0.0	1604
NC_073747	2939039	2939039-1	28946	Salmonella phage STYP1	dsDNA	90370	Salmonella enterica subsp. enterica serovar Typhi	Peduoviridae	Pseudomonadota	Prokaryote	NC_073747	0.0	0.0	0.0	1605
NC_049461	2592161	2592161-1	31834	Bacteriophage R18C	dsDNA	543	Enterobacteriaceae	Peduoviridae	Pseudomonadota	Prokaryote	NC_049461	0.0	0.0	0.0	1606
NC_004745	2992578	2992578-1	30728	Yersinia phage L-413C	dsDNA	632	Yersinia pestis	Peduoviridae	Pseudomonadota	Prokaryote	NC_004745	0.0	0.0	0.0	1607
NC_049457	2576484	2576484-1	33807	Escherichia phage vB_EcoM-12474III	dsDNA	562	Escherichia coli	Peduoviridae	Pseudomonadota	Prokaryote	NC_049457	0.0	0.0	0.0	1608
NC_049387	2844220	2844220-1	32118	Peduovirus P24B2	dsDNA	562	Escherichia coli	Peduoviridae	Pseudomonadota	Prokaryote	NC_049387	0.0	0.0	0.0	1609
NC_055846	2736202	2736202-1	31096	Yersinia phage vB_YpM_50	dsDNA	632	Yersinia pestis	Peduoviridae	Pseudomonadota	Prokaryote	NC_055846	0.0	0.0	0.0	1610
NC_055844	2736197	2736197-1	31809	Yersinia phage vB_YpM_22	dsDNA	632	Yersinia pestis	Peduoviridae	Pseudomonadota	Prokaryote	NC_055844	0.0	0.0	0.0	1611
NC_048022	2283015	2283015-1	30930	Eggerthella phage PMBT5	dsDNA	84112	Eggerthella lenta	-	Actinomycetota	Prokaryote	NC_048022	0.0	0.0	0.0	1612
NC_031017	1871687	1871687-1	32409	Lactococcus phage 63301	dsDNA	1358	Lactococcus lactis	-	Bacillota	Prokaryote	NC_031017	0.0	0.0	0.0	1613
NC_073471	2483661	2483661-1	35189	Rothia phage Spartoi	dsDNA	2047	Rothia dentocariosa	-	Actinomycetota	Prokaryote	NC_073471	0.0	0.0	0.0	1614
NC_027371	1498188	1498188-1	29741	Propionibacterium phage Pacnes 2012-15	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027371	0.0	0.0	0.0	1615
NC_027625	1655014	1655014-1	29461	Propionibacterium phage Kubed	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027625	0.0	0.0	0.0	1616
NC_018847	1229793	1229793-1	29516	Propionibacterium phage ATCC29399B_T	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_018847	0.0	0.0	0.0	1617
NC_018851	1229794	1229794-1	29516	Propionibacterium phage ATCC29399B_C	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_018851	0.0	0.0	0.0	1618
JX570703	1235651	1235651-1	29503	Propionibacterium phage PHL073M02	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	JX570703	0.0	0.0	0.0	1619
NC_022336	1235645	1235645-1	29511	Propionibacterium phage PHL010M04	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_022336	0.0	0.0	0.0	1620
JX570711	1235648	1235648-1	29512	Propionibacterium phage PHL066M04	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	JX570711	0.0	0.0	0.0	1621
NC_041957	1500824	1500824-1	29511	Propionibacterium phage PHL151N00	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_041957	0.0	0.0	0.0	1622
NC_027347	1500823	1500823-1	29511	Propionibacterium phage PHL151M00	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027347	0.0	0.0	0.0	1623
NC_027386	1500825	1500825-1	29247	Propionibacterium phage PHL152M00	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027386	0.0	0.0	0.0	1624
NC_027354	1500831	1500831-1	29323	Propionibacterium phage PHL301M00	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027354	0.0	0.0	0.0	1625
NC_041956	1500819	1500819-1	29422	Propionibacterium phage PHL117M01	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_041956	0.0	0.0	0.0	1626
KJ578764	1500804	1500804-1	29407	Propionibacterium phage PHL064M02	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	KJ578764	0.0	0.0	0.0	1627
KJ578763	1500803	1500803-1	29424	Propionibacterium phage PHL064M01	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	KJ578763	0.0	0.0	0.0	1628
NC_027373	1500800	1500800-1	29423	Propionibacterium phage PHL030N00	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027373	0.0	0.0	0.0	1629
NC_031005	1654782	1654782-1	29338	Propionibacterium phage QueenBey	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_031005	0.0	0.0	0.0	1630
NC_027295	1500830	1500830-1	29806	Propionibacterium phage PHL199M00	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027295	0.0	0.0	0.0	1631
KJ578775	1500815	1500815-1	29464	Propionibacterium phage PHL114N00	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	KJ578775	0.0	0.0	0.0	1632
NC_022340	1235656	1235656-1	29464	Propionibacterium phage PHL114L00	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_022340	0.0	0.0	0.0	1633
NC_027333	1500807	1500807-1	29421	Propionibacterium phage PHL070N00	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027333	0.0	0.0	0.0	1634
NC_027630	1655017	1655017-1	29506	Propionibacterium phage Ouroboros	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027630	0.0	0.0	0.0	1635
NC_018838	1229790	1229790-1	29505	Propionibacterium phage P100_A	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_018838	0.0	0.0	0.0	1636
NC_027628	1655015	1655015-1	29517	Propionibacterium phage Lauchelly	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027628	0.0	0.0	0.0	1637
NC_031084	1654740	1654740-1	29249	Propionibacterium phage BruceLethal	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_031084	0.0	0.0	0.0	1638
NC_027346	1500827	1500827-1	29327	Propionibacterium phage PHL171M01	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027346	0.0	0.0	0.0	1639
NC_022339	1235646	1235646-1	29443	Propionibacterium phage PHL037M02	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_022339	0.0	0.0	0.0	1640
JX570707	1235652	1235652-1	29451	Propionibacterium phage PHL085M01	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	JX570707	0.0	0.0	0.0	1641
JX570708	1235657	1235657-1	29453	Propionibacterium phage PHL115M02	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	JX570708	0.0	0.0	0.0	1642
NC_027361	1500812	1500812-1	29454	Propionibacterium phage PHL085N00	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027361	0.0	0.0	0.0	1643
NC_027391	1500801	1500801-1	29412	Propionibacterium phage PHL041M10	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027391	0.0033	0.0	0.0	1644
NC_027621	1655023	1655023-1	29463	Propionibacterium phage Wizzo	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027621	0.0	0.0	0.0	1645
NC_027629	1655012	1655012-1	28876	Propionibacterium phage Attacne	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027629	0.0	0.0	0.0	1646
NC_027385	1500813	1500813-1	29261	Propionibacterium phage PHL092M00	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027385	0.0	0.0	0.0	1647
NC_018839	1229784	1229784-1	29729	Propionibacterium phage P14	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_018839	0.0	0.0	0.0	1648
KJ578777	1500817	1500817-1	29396	Propionibacterium phage PHL116M10	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	KJ578777	0.0	0.0	0.0	1649
NC_027362	1500816	1500816-1	29394	Propionibacterium phage PHL116M00	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027362	0.0	0.0	0.0	1650
NC_022341	1235655	1235655-1	29200	Propionibacterium phage PHL113M01	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_022341	0.0	0.0	0.0	1651
NC_022342	1235653	1235653-1	29140	Propionibacterium phage PHL111M01	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_022342	0.0	0.0	0.0	1652
NC_027622	1655022	1655022-1	29330	Propionibacterium phage Stormborn	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027622	0.0	0.0	0.0	1653
NC_018849	1229788	1229788-1	29202	Propionibacterium phage P105	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_018849	0.0	0.0	0.0	1654
NC_027624	1655020	1655020-1	29594	Propionibacterium phage SKKY	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027624	0.0	0.0	0.0	1655
NC_031003	1654781	1654781-1	29254	Propionibacterium phage Moyashi	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_031003	0.0	0.0	0.0	1656
NC_027620	1655016	1655016-1	29726	Propionibacterium phage MrAK	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027620	0.0	0.0	0.0	1657
NC_041955	1500810	1500810-1	29491	Propionibacterium phage PHL082M03	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_041955	0.0	0.0	0.0	1658
KJ578768	1500808	1500808-1	29491	Propionibacterium phage PHL082M00	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	KJ578768	0.0	0.0	0.0	1659
KJ578771	1500811	1500811-1	29491	Propionibacterium phage PHL082M04	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	KJ578771	0.0	0.0	0.0	1660
KJ578769	1500809	1500809-1	29491	Propionibacterium phage PHL082M02	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	KJ578769	0.0	0.0	0.0	1661
NC_027623	1655018	1655018-1	29324	Propionibacterium phage Pirate	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027623	0.0	0.0	0.0	1662
NC_041954	1655013	1655013-1	29339	Propionibacterium phage Keiki	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_041954	0.0	0.0	0.0	1663
NC_022334	1235654	1235654-1	29266	Propionibacterium phage PHL112N00	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_022334	0.0	0.0	0.0	1664
NC_028694	1747271	1747271-1	29407	Propionibacterium phage PA1-14	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_028694	0.0	0.0	0.0	1665
NC_015454	504501	504501-1	29074	Propionibacterium phage PAD20	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_015454	0.0	0.0	0.0	1666
NC_015453	504553	504553-1	29017	Propionibacterium phage PAS50	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_015453	0.0	0.0	0.0	1667
NC_009541	376758	376758-1	29739	Propionibacterium phage PA6	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_009541	0.0	0.0	0.0	1668
NC_018840	1229791	1229791-1	29612	Propionibacterium phage P100_1	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_018840	0.0	0.0	0.0	1669
NC_027401	1500814	1500814-1	29751	Propionibacterium phage PHL095N00	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027401	0.0	0.0	0.0	1670
NC_018834	1229782	1229782-1	29214	Propionibacterium phage P9.1	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_018834	0.0	0.0	0.0	1671
NC_027367	1500820	1500820-1	29003	Propionibacterium phage PHL132N00	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027367	0.0	0.0	0.0	1672
NC_028967	1690805	1690805-1	29605	Propionibacterium phage PAC1	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_028967	0.0	0.0	0.0	1673
NC_022338	1235647	1235647-1	29514	Propionibacterium phage PHL060L00	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_022338	0.0	0.0	0.0	1674
NC_018841	1229786	1229786-1	29574	Propionibacterium phage P101A	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_018841	0.0	0.0	0.0	1675
NC_031119	1654780	1654780-1	29347	Propionibacterium phage Enoki	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_031119	0.0	0.0	0.0	1676
NC_027389	1500821	1500821-1	29494	Propionibacterium phage PHL141N00	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027389	0.0	0.0	0.0	1677
NC_027370	1500828	1500828-1	29428	Propionibacterium phage PHL179M00	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027370	0.0	0.0	0.0	1678
NC_018852	1229789	1229789-1	29506	Propionibacterium phage P100D	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_018852	0.0	0.0	0.0	1679
KJ578766	1500806	1500806-1	29386	Propionibacterium phage PHL067M09	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	KJ578766	0.0011	0.0	0.0	1680
NC_022335	1235649	1235649-1	29377	Propionibacterium phage PHL067M10	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_022335	0.0	0.0	0.0	1681
NC_027380	1500805	1500805-1	29377	Propionibacterium phage PHL067M01	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027380	0.0	0.0	0.0	1682
NC_027357	1500799	1500799-1	29496	Propionibacterium phage PHL025M00	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027357	0.0	0.0	0.0	1683
NC_027336	1500798	1500798-1	29503	Propionibacterium phage PHL009M11	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027336	0.0	0.0	0.0	1684
NC_027626	1655019	1655019-1	29347	Propionibacterium phage Procrass1	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027626	0.0	0.0	0.0	1685
NC_027627	1655021	1655021-1	29440	Propionibacterium phage Solid	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027627	0.0	0.0	0.0	1686
NC_018845	1229787	1229787-1	29371	Propionibacterium phage P104A	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_018845	0.0	0.0	0.0	1687
NC_018842	1229792	1229792-1	29348	Propionibacterium phage P1.1	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_018842	0.0	0.0	0.0	1688
NC_027376	1500832	1500832-1	29442	Propionibacterium phage PHL308M00	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027376	0.0	0.0	0.0	1689
NC_027294	1500822	1500822-1	29438	Propionibacterium phage PHL150M00	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027294	0.0	0.0	0.0	1690
NC_022337	1235650	1235650-1	29467	Propionibacterium phage PHL071N05	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_022337	0.0	0.0	0.0	1691
NC_027403	1500818	1500818-1	29255	Propionibacterium phage PHL117M00	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027403	0.0	0.0	0.0	1692
NC_027392	1500829	1500829-1	29264	Propionibacterium phage PHL194M00	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027392	0.0	0.0	0.0	1693
NC_027405	1500826	1500826-1	29264	Propionibacterium phage PHL163M00	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027405	0.0	0.0	0.0	1694
NC_027400	1500802	1500802-1	29264	Propionibacterium phage PHL055N00	dsDNA	1747	Cutibacterium acnes	-	Actinomycetota	Prokaryote	NC_027400	0.0	0.0	0.0	1695
NC_048706	2182408	2182408-1	46133	Streptomyces phage FlowerPower	dsDNA	1930	Streptomyces scabiei	-	Actinomycetota	Prokaryote	NC_048706	0.0	0.0	0.0	1696
NC_048686	2053813	2053813-1	46094	Streptomyces phage Immanuel3	dsDNA	1911	Streptomyces griseus	-	Actinomycetota	Prokaryote	NC_048686	0.0	0.0040	0.0	1697
NC_048685	2053812	2053812-1	45177	Streptomyces phage Manuel	dsDNA	1916	Streptomyces lividans	-	Actinomycetota	Prokaryote	NC_048685	0.0	0.0	0.0	1698
NC_048684	2053723	2053723-1	45221	Streptomyces phage WRightOn	dsDNA	1938	Streptomyces viridochromogenes	-	Actinomycetota	Prokaryote	NC_048684	0.0	0.0	0.0	1699
NC_048854	2708562	2708562-1	45385	Streptomyces phage JXY1	dsDNA	1916	Streptomyces lividans	-	Actinomycetota	Prokaryote	NC_048854	0.0	0.0	0.0	1700
NC_048793	2588490	2588490-1	60899	Gordonia phage Kenosha	dsDNA	36822	Gordonia rubripertincta	-	Actinomycetota	Prokaryote	NC_048793	0.0	0.0	0.0	1701
NC_048823	2656542	2656542-1	61623	Gordonia phage Untouchable	dsDNA	36822	Gordonia rubripertincta	-	Actinomycetota	Prokaryote	NC_048823	0.0	0.0	0.0	1702
NC_048825	2656532	2656532-1	60531	Gordonia phage Crocheter	dsDNA	36822	Gordonia rubripertincta	-	Actinomycetota	Prokaryote	NC_048825	0.0	0.0	0.0	1703
NC_073326	2015871	2015871-1	58238	Arthrobacter phage Teacup	dsDNA	1771959	Arthrobacter sp. ATCC 21022	-	Actinomycetota	Prokaryote	NC_073326	0.0	0.0	0.0	1704
NC_070877	2603260	2603260-1	113685	Arthrobacter phage Qui	dsDNA	1665	Arthrobacter globiformis	-	Actinomycetota	Prokaryote	NC_070877	0.0	0.0	0.0	1705
NC_042042	2041354	2041354-1	43060	Streptomyces phage Scap1	dsDNA	1930	Streptomyces scabiei	-	Actinomycetota	Prokaryote	NC_042042	0.0021	0.0013	0.0064	1706
NC_042106	2079427	2079427-1	56341	Streptomyces phage Bing	dsDNA	1916	Streptomyces lividans	-	Actinomycetota	Prokaryote	NC_042106	0.0077	0.0051	0.0095	1707
NC_041889	1897525	1897525-1	56168	Streptomyces phage Rima	dsDNA	146537	Streptomyces azureus	-	Actinomycetota	Prokaryote	NC_041889	0.0034	0.0066	0.0	1708
NC_042016	2024284	2024284-1	56076	Streptomyces phage DrGrey	dsDNA	1911	Streptomyces griseus	-	Actinomycetota	Prokaryote	NC_042016	0.0110	0.0025	0.0027	1709
NC_003158	2847285	2847285-1	16492	Saline Natrinema sp. J7-1 virus 1	dsDNA	1172566	Natrinema sp. J7-1	Simuloviridae	Euryarchaeota	Prokaryote	NC_003158	0.0032	0.0	0.0	1710
NC_074652	2766529	2766529-1	18925	Natrinema versiforme icosahedral virus 1	dsDNA	88724	Natrinema versiforme	Simuloviridae	Euryarchaeota	Prokaryote	NC_074652	0.0032	0.0063	0.0	1711
NC_074651	2766528	2766528-1	17189	Haloterrigena jeotgali icosahedral virus 1	dsDNA	121872	Natrinema thermotolerans	Simuloviridae	Euryarchaeota	Prokaryote	NC_074651	0.0031	0.0111	0.0024	1712
NC_013758	710112	710112-1	8082	Haloarcula hispanica pleomorphic virus 1	dsDNA	51589	Haloarcula hispanica	Pleolipoviridae	Euryarchaeota	Prokaryote	NC_013758	0.0	0.0	0.0	1713
NC_074646	3071211	3071211-1	16992	Saline Natrinema sp. J7CE1 virus 2	dsDNA	1172566	Natrinema sp. J7-1	Pleolipoviridae	Euryarchaeota	Prokaryote	NC_074646	0.0	0.0	0.0	1714
NC_017088	1156720	1156720-1	8770	Halorubrum pleomorphic virus 3	dsDNA	1089748	Halorubrum sp. SP3-3	Pleolipoviridae	Euryarchaeota	Prokaryote	NC_017088	0.0	0.0	0.0	1715
NC_047943	1980140	1980140-1	15010	Haloarcula hispanica pleomorphic virus 4	dsDNA	51589	Haloarcula hispanica	Pleolipoviridae	Euryarchaeota	Prokaryote	NC_047943	0.0	0.0	0.0	1716
NC_047928	1879051	1879051-1	11648	Haloarcula hispanica pleomorphic virus 3	dsDNA	51589	Haloarcula hispanica	Pleolipoviridae	Euryarchaeota	Prokaryote	NC_047928	0.0	0.0	0.0	1717
NC_017090	1156722	1156722-1	9694	Halogeometricum pleomorphic virus 1	dsDNA	1089726	Halogeometricum sp. CG-9	Pleolipoviridae	Euryarchaeota	Prokaryote	NC_017090	0.0	0.0	0.0	1718
NC_048160	2126525	2126525-1	16159	Halorubrum pleomorphic virus 9	dsDNA	56688	Halorubrum	Pleolipoviridae	Euryarchaeota	Prokaryote	NC_048160	0.0022	0.0037	0.0	1719
NC_048156	2507578	2507578-1	9944	Halorubrum pleomorphic virus 12	dsDNA	1879286	Halorubrum sp.	Pleolipoviridae	Euryarchaeota	Prokaryote	NC_048156	0.0	0.0	0.0	1720
NC_048158	2507577	2507577-1	9368	Halorubrum pleomorphic virus 11	dsDNA	1879286	Halorubrum sp.	Pleolipoviridae	Euryarchaeota	Prokaryote	NC_048158	0.0	0.0	0.0	1721
NC_048157	2507576	2507576-1	9296	Halorubrum pleomorphic virus 10	dsDNA	1879286	Halorubrum sp.	Pleolipoviridae	Euryarchaeota	Prokaryote	NC_048157	0.0	0.0	0.0	1722
NC_027118	1076759	1076759-1	39422	Vibrio phage phiVC8	dsDNA	666	Vibrio cholerae	-	Pseudomonadota	Prokaryote	NC_027118	0.0	0.0	0.0	1723
NC_070933	2712957	2712957-1	41227	Ochrobactrum phage vB_OspP_OH	dsDNA	2203419	Ochrobactrum sp. POC9	-	Pseudomonadota	Prokaryote	NC_070933	0.0	0.0	0.0013	1724
NC_027299	1526550	1526550-1	42092	Sulfitobacter phage NYA-2014a	dsDNA	1525218	Sulfitobacter sp. CB2047	-	Pseudomonadota	Prokaryote	NC_027299	0.0	0.0	0.0040	1725
NC_020856	754043	754043-1	40931	Sulfitobacter phage pCB2047-C	dsDNA	1525218	Sulfitobacter sp. CB2047	-	Pseudomonadota	Prokaryote	NC_020856	0.0	0.0	0.0040	1726
NC_020858	754045	754045-1	40929	Sulfitobacter phage pCB2047-A	dsDNA	1525218	Sulfitobacter sp. CB2047	-	Pseudomonadota	Prokaryote	NC_020858	0.0	0.0	0.0040	1727
NC_030915	1838075	1838075-1	80650	Gordonia phage Orchid	dsDNA	2055	Gordonia terrae	-	Actinomycetota	Prokaryote	NC_030915	0.0	0.0	0.0	1728
NC_031109	1887650	1887650-1	78302	Gordonia phage Jumbo	dsDNA	2055	Gordonia terrae	-	Actinomycetota	Prokaryote	NC_031109	0.0	0.0	0.0	1729
NC_023706	691966	691966-1	75772	Rhodococcus phage ReqiDocB7	dsDNA	1827	Rhodococcus	-	Actinomycetota	Prokaryote	NC_023706	0.0	0.0036	0.0	1730
NC_030944	1838067	1838067-1	74073	Gordonia phage Demosthenes	dsDNA	2055	Gordonia terrae	-	Actinomycetota	Prokaryote	NC_030944	0.0027	0.0073	0.0	1731
NC_030914	1838071	1838071-1	75462	Gordonia phage Kvothe	dsDNA	2055	Gordonia terrae	-	Actinomycetota	Prokaryote	NC_030914	0.0	0.0038	0.0	1732
NC_041950	1821555	1821555-1	75380	Gordonia phage Katyusha	dsDNA	2055	Gordonia terrae	-	Actinomycetota	Prokaryote	NC_041950	0.0027	0.0037	0.0	1733
