# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1634255	1635124	-	HNGIBB_01722		Citrate lyase, beta subunit	SO:0001217, UniRef:UniRef50_Q0BWD8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1635181	1636014	+	HNGIBB_01723		pyridoxal kinase	SO:0001217, UniRef:UniRef50_A0A6I6MGL1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1636014	1637120	+	HNGIBB_01724		Beta-lactamase-related domain-containing protein	SO:0001217, UniRef:UniRef50_A0A062UM68
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1637117	1638268	+	HNGIBB_01725		DUF2029 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AHE7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1638216	1638950	-	HNGIBB_01726		Serine/threonine-protein phosphatase 1	SO:0001217, UniRef:UniRef50_A0A6I6MK08
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1638917	1639834	-	HNGIBB_01727	eamA	EamA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AHE9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1639831	1640262	-	HNGIBB_01728		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AHF2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1641140	1641259	-	HNGIBB_01729		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1641555	1642058	+	HNGIBB_01730		hypothetical protein	PFAM:PF09339.16, PFAM:PF13412.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1642188	1643246	+	HNGIBB_01731		hypothetical protein	PFAM:PF00990.26
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1643345	1643548	+	HNGIBB_01732		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1643869	1644900	-	HNGIBB_01733		Aspartate-semialdehyde dehydrogenase	SO:0001217, UniRef:UniRef50_Q9ZDL2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1645040	1645546	+	HNGIBB_01734		hypothetical protein	PFAM:PF24838.2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1645588	1646151	-	HNGIBB_01735		[ribosomal protein uS5]-alanine N-acetyltransferase	SO:0001217, UniRef:UniRef50_A0A7C4V996
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1646279	1646548	-	HNGIBB_01736		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1646558	1646872	-	HNGIBB_01737		Large ribosomal subunit protein bL21	SO:0001217, UniRef:UniRef50_A0A9D6KVE6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1647059	1647838	-	HNGIBB_01738		Dimethylargininase	SO:0001217, UniRef:UniRef50_A0A8J7S188
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1647859	1648434	-	HNGIBB_01739		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1648529	1649494	+	HNGIBB_01740		HTH deoR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q7A655
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1649491	1650879	-	HNGIBB_01741		Type IV secretory system conjugative DNA transfer family protein	SO:0001217, UniRef:UniRef50_A0A954BJ95
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	1651150	1651239	-	HNGIBB_01742	trnS	tRNA-Ser(cga)	SO:0000269
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1651253	1652239	+	HNGIBB_01743		hypothetical protein	PFAM:PF03781.22
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1652236	1652829	-	HNGIBB_01744		hypothetical protein	PFAM:PF00440.29
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1652826	1653731	-	HNGIBB_01745		Haloalkane dehalogenase	SO:0001217, UniRef:UniRef50_Q9A919
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1653844	1654926	+	HNGIBB_01746		Metallo-beta-lactamase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AHI2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1654941	1656590	+	HNGIBB_01747		Sulfatase-like hydrolase/transferase	SO:0001217, UniRef:UniRef50_A0A8I1UUZ7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1656544	1657428	+	HNGIBB_01748		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1657500	1658441	+	HNGIBB_01749		hypothetical protein	PFAM:PF00515.34, PFAM:PF07719.23, PFAM:PF13181.12, PFAM:PF13432.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1658509	1658994	+	HNGIBB_01750		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1659058	1661394	+	HNGIBB_01751		Salicylyl-CoA 5-hydroxylase	SO:0001217, UniRef:UniRef50_W0ACI5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1661394	1662143	+	HNGIBB_01752		Dehydrogenase	SO:0001217, UniRef:UniRef50_M2ZBK3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1662259	1662708	+	HNGIBB_01753		HTH marR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AHK6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1662705	1663523	+	HNGIBB_01754		Enoyl-CoA hydratase	SO:0001217, UniRef:UniRef50_K0F1L6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1663523	1664683	+	HNGIBB_01755		Acyl-CoA dehydrogenase	SO:0001217, UniRef:UniRef50_A0A165XI21
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1664680	1666257	+	HNGIBB_01756		2-aminobenzoate-CoA ligase	SO:0001217, UniRef:UniRef50_A0A3D2J6I8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1666254	1666667	+	HNGIBB_01757		Thioesterase	SO:0001217, UniRef:UniRef50_A0A2W4X038
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1666664	1667056	+	HNGIBB_01758	ridA	RidA family protein	SO:0001217, UniRef:UniRef50_A0A4Y8ZR87
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1667077	1667361	+	HNGIBB_01759		hypothetical protein	PFAM:PF01037.27
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1667358	1668143	+	HNGIBB_01760		BD-FAE-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1M3PV87
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1668140	1668517	-	HNGIBB_01761		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1668584	1669729	-	HNGIBB_01762		Cystathionine gamma-synthase	SO:0001217, UniRef:UniRef50_A0A4R0YWS2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1669731	1670684	-	HNGIBB_01763		AB hydrolase-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AHL6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1670671	1671003	-	HNGIBB_01764		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	ncRNA-region	1671076	1671153	-			Alpha-proteobacteria SAM riboswitch aptamer	RFAM:RF00521, SO:0000035
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	1671821	1671895	-	HNGIBB_01765	trnV	tRNA-Val(gac)	SO:0000273
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1672031	1672711	+	HNGIBB_01766		Fe2OG dioxygenase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1Q3J0B2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1672708	1673070	-	HNGIBB_01767		Response regulator	SO:0001217, UniRef:UniRef50_A0A399RPI8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1673215	1674126	+	HNGIBB_01768		N-formylglutamate amidohydrolase	SO:0001217, UniRef:UniRef50_A0A539D302
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1674140	1674808	+	HNGIBB_01769		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1674873	1675289	+	HNGIBB_01770		YCII-related domain-containing protein	SO:0001217, UniRef:UniRef50_Q3IZR1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1675544	1675828	+	HNGIBB_01771		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	ncRNA	1675774	1675857	-	HNGIBB_01772	suhB	Makes More Granules Regulator RNA (mmgR)	RFAM:RF00519, SO:0000655
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1675996	1677951	+	HNGIBB_01773	bipA	Large ribosomal subunit assembly factor BipA	SO:0001217, UniRef:UniRef50_A0A4R0NWP3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1678113	1678547	-	HNGIBB_01774		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A1B1AHS6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1678810	1679211	+	HNGIBB_01775		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A539DB07
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1679240	1680112	+	HNGIBB_01776		Histidinol-phosphatase	SO:0001217, UniRef:UniRef50_A0A2S2DM78
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1680084	1680740	-	HNGIBB_01777	dsbA	Putative DsbA family dithiol-disulfide isomerase	SO:0001217, UniRef:UniRef50_A0A841LB71
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1680737	1682329	-	HNGIBB_01778		hypothetical protein	PFAM:PF00515.34, PFAM:PF00685.33, PFAM:PF07719.23, PFAM:PF13174.12, PFAM:PF13176.12, PFAM:PF13181.12, PFAM:PF13374.12, PFAM:PF13414.12, PFAM:PF13424.12, PFAM:PF13428.12, PFAM:PF13431.12, PFAM:PF13432.12, PFAM:PF13469.12, PFAM:PF14559.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1682333	1683169	-	HNGIBB_01779		N-carbamoylputrescine amidase	SO:0001217, UniRef:UniRef50_A0A345YHF9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1683169	1684155	-	HNGIBB_01780		Agmatine deiminase	SO:0001217, UniRef:UniRef50_Q9ABL6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1684281	1685837	+	HNGIBB_01781		Glycosyltransferase RgtA/B/C/D-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AHQ1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1685834	1687663	-	HNGIBB_01782		Phosphogluconate dehydratase	SO:0001217, UniRef:UniRef50_P31961
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1687660	1688238	-	HNGIBB_01783		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1688235	1689704	-	HNGIBB_01784		Glucose-6-phosphate 1-dehydrogenase	SO:0001217, UniRef:UniRef50_A0A1L3I234
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1689953	1692820	+	HNGIBB_01785		TonB-dependent receptor	SO:0001217, UniRef:UniRef50_A0A953C2X3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1692973	1694046	+	HNGIBB_01786		Degradation activator	SO:0001217, UniRef:UniRef50_A0A6I6MVK7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1694111	1694752	+	HNGIBB_01787		putative 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase	SO:0001217, UniRef:UniRef50_A0A076Z962
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1694762	1695520	+	HNGIBB_01788		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase	SO:0001217, UniRef:UniRef50_A0A136WFZ6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1695517	1696527	+	HNGIBB_01789		2-dehydro-3-deoxygluconokinase	SO:0001217, UniRef:UniRef50_A0A2P2EEH0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1696528	1697805	-	HNGIBB_01790		TRAP transporter large permease protein	SO:0001217, UniRef:UniRef50_Q8PE35
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1697805	1698308	-	HNGIBB_01791		hypothetical protein	PFAM:PF04290.18
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1698331	1699308	-	HNGIBB_01792		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1699331	1700170	-	HNGIBB_01793		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1700370	1701011	+	HNGIBB_01794		KHG/KDPG aldolase	SO:0001217, UniRef:UniRef50_P0A955
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1700994	1702277	-	HNGIBB_01795		Gamma-glutamylputrescine oxidoreductase	SO:0001217, UniRef:UniRef50_A0A6I6MYS8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1702279	1703625	-	HNGIBB_01796	puuA	Gamma-glutamylputrescine synthetase PuuA	SO:0001217, UniRef:UniRef50_A0A2P2E700
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1703927	1704598	+	HNGIBB_01797	gntR	Transcriptional regulator, GntR family	SO:0001217, UniRef:UniRef50_A0A1V1PKI4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1704595	1705986	-	HNGIBB_01798		Putrescine--pyruvate aminotransferase	SO:0001217, UniRef:UniRef50_Q9I6J2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1706167	1706928	-	HNGIBB_01799	puuD	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	SO:0001217, UniRef:UniRef50_A0A2P2EB33
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1706933	1708108	-	HNGIBB_01800	potA	Spermidine/putrescine import ATP-binding protein PotA	SO:0001217, UniRef:UniRef50_V4Q7T0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1708113	1709000	-	HNGIBB_01801		Ornithine carbamoyltransferase	SO:0001217, UniRef:UniRef50_A7HTD5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1709000	1709905	-	HNGIBB_01802		Polyamine transporter subunit membrane component of ABC superfamily	SO:0001217, UniRef:UniRef50_A0A1Y5PW90
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1709916	1710995	-	HNGIBB_01803		Putrescine-binding periplasmic protein	SO:0001217, UniRef:UniRef50_F4QU37
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1711009	1712103	-	HNGIBB_01804		Putrescine-binding periplasmic protein	SO:0001217, UniRef:UniRef50_A0A2P2E715
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1712172	1713545	-	HNGIBB_01805		Glutamate--putrescine ligase	SO:0001217, UniRef:UniRef50_E8RRL0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1713546	1714889	-	HNGIBB_01806		Glutamate-1-semialdehyde 2,1-aminomutase 2	SO:0001217, UniRef:UniRef50_F4QU39
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1714886	1715290	-	HNGIBB_01807		CENP-V/GFA domain-containing protein	SO:0001217, UniRef:UniRef50_A8IGI8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1715307	1716797	-	HNGIBB_01808		Aldehyde dehydrogenase (NAD+)	SO:0001217, UniRef:UniRef50_B8CT61
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1716837	1717154	-	HNGIBB_01809		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1717270	1719324	+	HNGIBB_01810		Acylase	SO:0001217, UniRef:UniRef50_A0A2W4WPY9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1719334	1719585	+	HNGIBB_01811		DUF465 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AHV1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1719628	1720953	+	HNGIBB_01812		Putative omega-amino acid--pyruvate aminotransferase	SO:0001217, UniRef:UniRef50_M9RKV9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1721084	1722073	+	HNGIBB_01813		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1722130	1722924	+	HNGIBB_01814		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1723057	1725072	-	HNGIBB_01815		DNA 3'-5' helicase	SO:0001217, UniRef:UniRef50_A0A5E4TA65
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1725741	1726217	-	HNGIBB_01816		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1726538	1726993	+	HNGIBB_01817		hypothetical protein	PFAM:PF03428.19, PFAM:PF13412.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1727020	1727475	+	HNGIBB_01818		VOC domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AN63
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1727506	1728099	+	HNGIBB_01819		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1728096	1729157	-	HNGIBB_01820		hypothetical protein	PFAM:PF00990.26
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1729242	1729613	-	HNGIBB_01821		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1729708	1731567	-	HNGIBB_01822		ABC transporter domain-containing protein	SO:0001217, UniRef:UniRef50_A0A059DMH6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1731611	1732222	-	HNGIBB_01823		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1732320	1732835	+	HNGIBB_01824		hypothetical protein	
