#Annotated with Bakta v1.12.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2097908	2098735	+	HNGIBB_02205	30.7	6.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2099668	2099895	+	HNGIBB_02207	7.9	4.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2100075	2100566	+	HNGIBB_02208	18.1	8.7	PF00293.34|NUDIX	PFAM:PF00293.34
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2102445	2102981	-	HNGIBB_02211	18.9	6.1	PF14534.12|DUF4440	PFAM:PF14534.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2104775	2105602	-	HNGIBB_02214	29.9	7.2	PF00326.27|Peptidase_S9, PF00561.26|Abhydrolase_1, PF12146.15|Hydrolase_4, PF12697.13|Abhydrolase_6	PFAM:PF00326.27, PFAM:PF00561.26, PFAM:PF12146.15, PFAM:PF12697.13
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2108167	2108817	+	HNGIBB_02216	24.8	12.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2110347	2111267	+	HNGIBB_02218	32.7	6.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2114105	2114701	-	HNGIBB_02221	21.6	4.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2117636	2118010	-	HNGIBB_02227	14.3	9.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2122821	2123150	-	HNGIBB_02232	12.0	9.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2124107	2124481	+	HNGIBB_02234	13.4	4.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2129861	2131417	-	HNGIBB_02240	55.4	5.9	PF00512.31|HisKA, PF02518.31|HATPase_c, PF03707.21|MHYT	PFAM:PF00512.31, PFAM:PF02518.31, PFAM:PF03707.21
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2132958	2133596	+	HNGIBB_02242	22.8	9.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2136829	2137242	-	HNGIBB_02245	14.8	9.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2137249	2138124	-	HNGIBB_02246	32.4	6.8	PF00165.29|HTH_AraC, PF06445.20|GyrI-like, PF12833.13|HTH_18	PFAM:PF00165.29, PFAM:PF06445.20, PFAM:PF12833.13
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2138176	2138700	-	HNGIBB_02247	18.9	7.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2144189	2144815	+	HNGIBB_02256	21.7	9.2		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2144816	2145259	-	HNGIBB_02257	15.0	11.1	PF07012.17|Curlin_rpt	PFAM:PF07012.17
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2145256	2145666	-	HNGIBB_02258	14.2	4.5	PF21112.3|CsgH	PFAM:PF21112.3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2145727	2146230	-	HNGIBB_02259	17.3	10.4	PF07012.17|Curlin_rpt	PFAM:PF07012.17
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2152821	2154065	+	HNGIBB_02268	46.4	7.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2162111	2162638	+	HNGIBB_02276	19.3	9.3	PF02559.22|CarD_TRCF_RID, PF21095.3|CarD_C	PFAM:PF02559.22, PFAM:PF21095.3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2176367	2177299	+	HNGIBB_02288	33.8	4.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2177308	2178465	+	HNGIBB_02289	41.0	9.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2179282	2180607	+	HNGIBB_02291	49.1	5.8	PF04055.27|Radical_SAM, PF06969.22|HemN_C	PFAM:PF04055.27, PFAM:PF06969.22
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2182367	2182678	-	HNGIBB_02294	11.8	7.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2189613	2191442	+	HNGIBB_02298	67.1	7.3	PF02254.24|TrkA_N	PFAM:PF02254.24
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2198928	2199134	+	HNGIBB_02305	8.0	4.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2199140	2200060	-	HNGIBB_02306	34.2	5.4	PF00152.25|tRNA-synt_2	PFAM:PF00152.25
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2202147	2202449	+	HNGIBB_02310	11.5	4.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2207550	2208317	-	HNGIBB_02316	28.4	5.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2208375	2208932	+	HNGIBB_02317	20.5	8.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2208929	2209459	-	HNGIBB_02318	18.3	4.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2209571	2210182	+	HNGIBB_02319	21.6	5.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2210745	2211464	-	HNGIBB_02321	27.3	11.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2211522	2211794	-	HNGIBB_02322	10.5	6.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2211850	2212068	-	HNGIBB_02323	7.8	10.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2212183	2214036	+	HNGIBB_02324	70.0	6.0	PF13175.12|AAA_15, PF13304.12|AAA_21	PFAM:PF13175.12, PFAM:PF13304.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2216104	2217372	-	HNGIBB_02326	44.6	5.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2217436	2218383	+	HNGIBB_02327	34.2	5.4	PF00034.26|Cytochrom_C, PF13442.11|Cytochrome_CBB3	PFAM:PF00034.26, PFAM:PF13442.11
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2218380	2218787	-	HNGIBB_02328	14.0	8.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2218925	2219083	+	HNGIBB_02329	5.5	4.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2219073	2219867	+	HNGIBB_02330	28.8	9.1	PF00165.29|HTH_AraC, PF12833.13|HTH_18, PF20240.3|DUF6597	PFAM:PF00165.29, PFAM:PF12833.13, PFAM:PF20240.3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2219981	2220367	+	HNGIBB_02331	14.0	4.6	PF19780.4|DUF6265	PFAM:PF19780.4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2220364	2221551	-	HNGIBB_02332	43.1	9.0	PF00924.24|MS_channel_2nd, PF21082.3|MS_channel_3rd, PF21088.2|MS_channel_1st	PFAM:PF00924.24, PFAM:PF21082.3, PFAM:PF21088.2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2227603	2227830	-	HNGIBB_02339	8.4	4.6	PF18557.6|NepR	PFAM:PF18557.6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2229707	2230414	+	HNGIBB_02342	25.8	6.3	PF00515.34|TPR_1, PF07719.23|TPR_2, PF13174.12|TPR_6, PF13181.12|TPR_8, PF13371.12|TPR_9, PF13374.12|TPR_10, PF13414.12|TPR_11, PF13424.12|TPR_12, PF13428.12|TPR_14, PF13431.12|TPR_17, PF13432.12|TPR_16, PF14559.12|TPR_19	PFAM:PF00515.34, PFAM:PF07719.23, PFAM:PF13174.12, PFAM:PF13181.12, PFAM:PF13371.12, PFAM:PF13374.12, PFAM:PF13414.12, PFAM:PF13424.12, PFAM:PF13428.12, PFAM:PF13431.12, PFAM:PF13432.12, PFAM:PF14559.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2230414	2231145	+	HNGIBB_02343	26.9	7.8	PF00515.34|TPR_1, PF07719.23|TPR_2, PF13174.12|TPR_6, PF13181.12|TPR_8, PF13371.12|TPR_9, PF13374.12|TPR_10, PF13414.12|TPR_11, PF13424.12|TPR_12, PF13428.12|TPR_14, PF13431.12|TPR_17, PF13432.12|TPR_16, PF14559.12|TPR_19	PFAM:PF00515.34, PFAM:PF07719.23, PFAM:PF13174.12, PFAM:PF13181.12, PFAM:PF13371.12, PFAM:PF13374.12, PFAM:PF13414.12, PFAM:PF13424.12, PFAM:PF13428.12, PFAM:PF13431.12, PFAM:PF13432.12, PFAM:PF14559.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2231931	2232245	-	HNGIBB_02346	11.0	10.2		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2233796	2235244	-	HNGIBB_02348	51.8	6.5	PF00023.36|Ank, PF05569.17|Peptidase_M56, PF12796.13|Ank_2, PF13606.12|Ank_3, PF13637.12|Ank_4, PF13857.12|Ank_5	PFAM:PF00023.36, PFAM:PF05569.17, PFAM:PF12796.13, PFAM:PF13606.12, PFAM:PF13637.12, PFAM:PF13857.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2235241	2235603	-	HNGIBB_02349	13.5	5.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2237272	2237790	+	HNGIBB_02352	19.4	4.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2238635	2238895	-	HNGIBB_02354	9.7	10.8	PF01541.30|GIY-YIG	PFAM:PF01541.30
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2238892	2239503	-	HNGIBB_02355	23.1	5.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2241950	2242129	+	HNGIBB_02358	6.3	5.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2246063	2246311	-	HNGIBB_02361	8.2	4.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2248087	2250012	-	HNGIBB_02364	68.6	4.1	PF00353.25|HemolysinCabind, PF08548.17|Peptidase_M10_C	PFAM:PF00353.25, PFAM:PF08548.17
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2251072	2251284	+	HNGIBB_02366	7.9	5.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2251222	2251515	-	HNGIBB_02367	10.9	10.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2254979	2255221	-	HNGIBB_02371	7.7	4.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2256916	2257194	+	HNGIBB_02374	10.3	4.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2257191	2257580	+	HNGIBB_02375	14.0	4.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2267091	2267660	-	HNGIBB_02385	20.7	6.9	PF00440.29|TetR_N, PF14246.11|TetR_C_7, PF16859.10|TetR_C_11	PFAM:PF00440.29, PFAM:PF14246.11, PFAM:PF16859.10
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2277913	2278128	+	HNGIBB_02393	8.3	10.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2278131	2279312	-	HNGIBB_02394	44.7	5.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2281375	2281848	+	HNGIBB_02397	16.8	5.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2282620	2286285	-	HNGIBB_02399	129.1	9.2		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2295491	2295784	+	HNGIBB_02406	10.4	4.1		SO:0001217, UniRef:UniRef50_A0A6I6MFW6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2295807	2296013	+	HNGIBB_02407	7.4	8.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2296010	2296315	+	HNGIBB_02408	10.7	4.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2309285	2310022	-	HNGIBB_02420	27.7	8.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2319921	2320190	-	HNGIBB_02429	10.0	5.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2323066	2323536	-	HNGIBB_02432	16.6	8.0	PF00359.27|PTS_EIIA_2	PFAM:PF00359.27
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2326234	2328279	-	HNGIBB_02436	76.2	5.5	PF09423.15|PhoD, PF16655.11|PhoD_N	PFAM:PF09423.15, PFAM:PF16655.11
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2328623	2329090	+	HNGIBB_02437	17.8	9.3	PF15956.11|DUF4760	PFAM:PF15956.11
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2332666	2333418	-	HNGIBB_02442	26.4	5.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2333425	2334135	-	HNGIBB_02443	25.2	5.8	PF13676.11|TIR_2	PFAM:PF13676.11
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2337000	2338211	+	HNGIBB_02447	42.5	9.3	PF01041.23|DegT_DnrJ_EryC1	PFAM:PF01041.23
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2343753	2343956	-	HNGIBB_02455	7.3	6.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2343962	2344258	-	HNGIBB_02456	11.0	9.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2349065	2349439	+	HNGIBB_02461	13.3	5.5	PF08797.16|HIRAN	PFAM:PF08797.16
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2349506	2351116	-	HNGIBB_02462	58.3	5.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2351165	2351752	+	HNGIBB_02463	21.1	10.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2353624	2354241	+	HNGIBB_02465	23.5	9.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2355542	2355991	-	HNGIBB_02468	17.0	5.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2359020	2359685	+	HNGIBB_02471	23.1	4.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2359692	2360657	-	HNGIBB_02472	34.5	5.2	PF08241.18|Methyltransf_11, PF08242.18|Methyltransf_12, PF13489.12|Methyltransf_23, PF13649.12|Methyltransf_25, PF13847.12|Methyltransf_31	PFAM:PF08241.18, PFAM:PF08242.18, PFAM:PF13489.12, PFAM:PF13649.12, PFAM:PF13847.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2366142	2366234	-	HNGIBB_02479	3.3	6.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2367726	2367989	-	HNGIBB_02482	9.2	8.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2370516	2370686	+	HNGIBB_02485	6.3	4.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2373125	2373625	+	HNGIBB_02488	18.0	5.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2376073	2376459	+	HNGIBB_02491	14.6	5.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2376924	2377376	-	HNGIBB_02493	17.0	5.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2379916	2380452	+	HNGIBB_02497	19.7	5.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2380547	2381386	+	HNGIBB_02498	30.1	5.9	PF00582.32|Usp	PFAM:PF00582.32
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2381432	2382079	-	HNGIBB_02499	23.4	5.5	PF00027.35|cNMP_binding, PF00325.26|Crp, PF13545.12|HTH_Crp_2	PFAM:PF00027.35, PFAM:PF00325.26, PFAM:PF13545.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2382327	2383835	+	HNGIBB_02500	54.2	6.5	PF00512.31|HisKA, PF00989.32|PAS, PF02518.31|HATPase_c, PF08448.16|PAS_4, PF13188.13|PAS_8, PF13426.13|PAS_9	PFAM:PF00512.31, PFAM:PF00989.32, PFAM:PF02518.31, PFAM:PF08448.16, PFAM:PF13188.13, PFAM:PF13426.13
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2384484	2384852	+	HNGIBB_02502	13.2	5.9	PF00072.30|Response_reg	PFAM:PF00072.30
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2384925	2385842	+	HNGIBB_02503	33.3	6.0	PF00149.33|Metallophos	PFAM:PF00149.33
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2385846	2386610	-	HNGIBB_02504	28.1	4.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2390882	2392612	-	HNGIBB_02507	60.6	10.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2392851	2395007	+	HNGIBB_02508	78.3	5.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2398058	2399074	-	HNGIBB_02510	34.3	5.3	PF16576.10|HlyD_D23	PFAM:PF16576.10
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2400987	2401274	+	HNGIBB_02513	9.7	4.8		SO:0001217, UniRef:UniRef50_A0A1B1AJQ1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2404034	2404216	-	HNGIBB_02516	7.1	4.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2404337	2404864	-	HNGIBB_02517	19.4	12.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2406311	2407192	+	HNGIBB_02520	32.0	6.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2407203	2407379	+	HNGIBB_02521	5.9	10.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2410743	2411921	-	HNGIBB_02525	41.2	9.2		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2412782	2413600	+	HNGIBB_02527	28.7	8.9	PF00535.33|Glycos_transf_2, PF13632.12|Glyco_trans_2_3, PF13641.12|Glyco_tranf_2_3	PFAM:PF00535.33, PFAM:PF13632.12, PFAM:PF13641.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2413597	2414586	-	HNGIBB_02528	34.8	9.1	PF00535.33|Glycos_transf_2, PF13641.12|Glyco_tranf_2_3	PFAM:PF00535.33, PFAM:PF13641.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2414640	2415302	+	HNGIBB_02529	24.7	5.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2415304	2416224	-	HNGIBB_02530	33.7	5.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2416262	2417269	-	HNGIBB_02531	35.3	6.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2417555	2418346	+	HNGIBB_02532	29.2	9.8	PF01061.29|ABC2_membrane	PFAM:PF01061.29
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2418351	2419121	+	HNGIBB_02533	27.7	6.5	PF00005.33|ABC_tran	PFAM:PF00005.33
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2422563	2425631	+	HNGIBB_02538	111.4	6.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2426672	2427745	+	HNGIBB_02540	39.7	5.2		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2428402	2431620	-	HNGIBB_02542	112.3	4.1	PF00353.25|HemolysinCabind, PF00413.30|Peptidase_M10, PF07995.17|GSDH, PF08548.17|Peptidase_M10_C	PFAM:PF00353.25, PFAM:PF00413.30, PFAM:PF07995.17, PFAM:PF08548.17
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2431770	2434451	-	HNGIBB_02543	93.9	4.1	PF00353.25|HemolysinCabind, PF04151.21|PPC, PF08548.17|Peptidase_M10_C	PFAM:PF00353.25, PFAM:PF04151.21, PFAM:PF08548.17
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2436650	2437951	-	HNGIBB_02546	46.1	5.2		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2439201	2440961	-	HNGIBB_02548	62.3	8.7	PF00005.33|ABC_tran	PFAM:PF00005.33
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2447732	2448322	-	HNGIBB_02554	20.2	9.3		
